category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_common_layers,raw_shape_match,sample_id,selected_layers,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
mixed_language,5,127,8,5080,same_model,4502,0.8862204724409449,578,0.11377952755905511,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,823fee738d51caf3d1f9,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,369,0.5811023622047244,635,541,0.8519685039370078,10,0.07874015748031496,0.9665441819772529,613.7555555555556,0.9811023622047244,623.0,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4517,0.8891732283464567,563,0.11082677165354331,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,833fc2a56e4f75f8a697,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,386,0.6078740157480315,635,559,0.8803149606299212,11,0.08661417322834646,0.9731233595800526,617.9333333333333,0.9848425196850393,625.375,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4417,0.8694881889763779,663,0.13051181102362205,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,836ed2f17e0df581ffb1,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,343,0.5401574803149606,635,553,0.8708661417322835,8,0.06299212598425197,0.9710236220472441,616.6,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4310,0.8484251968503937,770,0.1515748031496063,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,839f919a63fdc2e822c2,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,321,0.5055118110236221,635,521,0.8204724409448819,3,0.023622047244094488,0.9587051618547683,608.7777777777778,0.9765748031496063,620.125,Qwen/Qwen3.6-35B-A3B-FP8
needle,5,127,8,5080,same_model,4537,0.8931102362204725,543,0.10688976377952755,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,84225d5346509a6c6736,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,395,0.6220472440944882,635,555,0.8740157480314961,9,0.07086614173228346,0.9714435695538056,616.8666666666667,0.9838582677165354,624.75,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4457,0.8773622047244094,623,0.12263779527559054,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,84233959e23ab297f165,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,359,0.5653543307086614,635,537,0.8456692913385827,7,0.05511811023622047,0.9651443569553806,612.8666666666667,0.9803149606299213,622.5,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4482,0.8822834645669292,598,0.11771653543307087,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8426b34cd35950627867,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,566,0.8913385826771654,12,0.09448818897637795,0.9758530183727036,619.6666666666666,0.9864173228346457,626.375,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4431,0.872244094488189,649,0.127755905511811,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,842a559378a4fa0ab83e,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,359,0.5653543307086614,635,557,0.8771653543307086,9,0.07086614173228346,0.972703412073491,617.6666666666666,0.9846456692913386,625.25,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,11,8,440,same_model,391,0.8886363636363637,49,0.11136363636363636,43,True,11,12,32,32,0,"[43, 40, 8]",0,True,32,True,12,43,32,0,0,32,"[12, 40, 8]",1,40,False,84399fdd946941f7bbb8,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,11,55,34,0.6181818181818182,55,49,0.8909090909090909,1,0.09090909090909091,0.9757575757575758,53.666666666666664,0.9863636363636363,54.25,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4522,0.8901574803149607,558,0.10984251968503937,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,845558c63ab043e3c987,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,382,0.6015748031496063,635,543,0.8551181102362204,13,0.10236220472440945,0.9675240594925636,614.3777777777777,0.9816929133858268,623.375,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4512,0.8881889763779528,568,0.11181102362204724,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,846009d191b38953fd2f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,557,0.8771653543307086,9,0.07086614173228346,0.9724234470691164,617.4888888888889,0.9844488188976378,625.125,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4510,0.8877952755905512,570,0.11220472440944881,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,84bacdde8fd948eb8a49,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,373,0.5874015748031496,635,549,0.8645669291338582,11,0.08661417322834646,0.9693438320209973,615.5333333333333,0.9826771653543307,624.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4587,0.9029527559055118,493,0.09704724409448819,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,84ca8c732f93c58fe2a6,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,402,0.6330708661417322,635,571,0.8992125984251969,7,0.05511811023622047,0.9773228346456694,620.6,0.9872047244094488,626.875,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4503,0.8864173228346457,577,0.11358267716535433,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8503edd10ae9b54a4533,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,384,0.6047244094488189,635,575,0.905511811023622,11,0.08661417322834646,0.9790026246719161,621.6666666666666,0.9881889763779528,627.5,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4444,0.8748031496062992,636,0.1251968503937008,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8540664f8428f872e8a9,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,363,0.5716535433070866,635,553,0.8708661417322835,12,0.09448818897637795,0.9710236220472441,616.6,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4464,0.878740157480315,616,0.12125984251968504,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,85996a9d6fe112cfacf4,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,373,0.5874015748031496,635,542,0.8535433070866142,9,0.07086614173228346,0.9668941382327211,613.9777777777778,0.9812992125984252,623.125,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4245,0.8356299212598425,835,0.1643700787401575,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,85f2760e16a765142a7f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,297,0.46771653543307085,635,517,0.8141732283464567,2,0.015748031496062992,0.9581452318460192,608.4222222222222,0.9763779527559056,620.0,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4428,0.8716535433070867,652,0.1283464566929134,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,860c3e874eff20982fe1,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,353,0.5559055118110237,635,543,0.8551181102362204,4,0.031496062992125984,0.9669641294838146,614.0222222222222,0.9812992125984252,623.125,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4528,0.8913385826771654,552,0.10866141732283464,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,867e7b95290bfb4ef084,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,388,0.6110236220472441,635,557,0.8771653543307086,8,0.06299212598425197,0.9724234470691164,617.4888888888889,0.9844488188976378,625.125,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4455,0.8769685039370079,625,0.12303149606299213,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,8740771949897ec70ee2,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,364,0.573228346456693,635,542,0.8535433070866142,10,0.07874015748031496,0.9674540682414697,614.3333333333334,0.9816929133858268,623.375,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4524,0.8905511811023622,556,0.1094488188976378,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,87837c3d21d8aaeaee48,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,387,0.6094488188976378,635,561,0.8834645669291339,10,0.07874015748031496,0.9735433070866143,618.2,0.9850393700787402,625.5,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4523,0.8903543307086614,557,0.10964566929133858,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,87b0143d83b8e2ea3fab,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,388,0.6110236220472441,635,562,0.8850393700787401,13,0.10236220472440945,0.9744531933508312,618.7777777777778,0.9856299212598425,625.875,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4482,0.8822834645669292,598,0.11771653543307087,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,881c84297e61741b5731,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,368,0.5795275590551181,635,560,0.8818897637795275,7,0.05511811023622047,0.9737532808398949,618.3333333333334,0.985236220472441,625.625,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4578,0.9011811023622047,502,0.09881889763779528,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8896c20ee2df2e8b3133,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,399,0.6283464566929133,635,554,0.8724409448818897,18,0.14173228346456693,0.9716535433070866,617.0,0.9840551181102363,624.875,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,66,8,2640,same_model,2337,0.8852272727272728,303,0.11477272727272728,98,True,66,67,32,32,0,"[98, 40, 8]",0,True,32,True,67,98,32,0,0,32,"[67, 40, 8]",1,40,False,88ac2d2bf4cb11ea13c6,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,66,330,194,0.5878787878787879,330,288,0.8727272727272727,5,0.07575757575757576,0.9717171717171718,320.6666666666667,0.9840909090909091,324.75,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4512,0.8881889763779528,568,0.11181102362204724,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,88efd22bf016dd5e5ecc,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,561,0.8834645669291339,8,0.06299212598425197,0.9741032370953633,618.5555555555555,0.9854330708661417,625.75,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,78,8,3120,same_model,2769,0.8875,351,0.1125,110,True,78,79,32,32,0,"[110, 40, 8]",0,True,32,True,79,110,32,0,0,32,"[79, 40, 8]",1,40,False,8926131c720f9266b8ae,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,78,390,235,0.6025641025641025,390,350,0.8974358974358975,9,0.11538461538461539,0.9758404558404559,380.5777777777778,0.9862179487179488,384.625,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4446,0.8751968503937008,634,0.12480314960629921,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8a6acfe133d4645e5f08,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,358,0.5637795275590551,635,548,0.862992125984252,6,0.047244094488188976,0.9689938757655293,615.3111111111111,0.9824803149606299,623.875,Qwen/Qwen3.6-35B-A3B-FP8
needle,5,127,8,5080,same_model,4420,0.8700787401574803,660,0.12992125984251968,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8ae848c8e1c8ca3c814a,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,351,0.552755905511811,635,563,0.8866141732283465,5,0.03937007874015748,0.9742432195975504,618.6444444444444,0.9854330708661417,625.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4439,0.8738188976377953,641,0.12618110236220473,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8bb89f3ce60c2fe4805c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,365,0.5748031496062992,635,552,0.8692913385826772,15,0.11811023622047244,0.9701137357830273,616.0222222222222,0.9830708661417323,624.25,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4488,0.8834645669291339,592,0.11653543307086614,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,8bece812b2966e60e8ad,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,369,0.5811023622047244,635,543,0.8551181102362204,11,0.08661417322834646,0.967244094488189,614.2,0.981496062992126,623.25,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4478,0.881496062992126,602,0.11850393700787401,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8bed4f4810f56cc50293,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,370,0.5826771653543307,635,541,0.8519685039370078,15,0.11811023622047244,0.9671041119860017,614.1111111111111,0.981496062992126,623.25,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4512,0.8881889763779528,568,0.11181102362204724,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,8bf7f00e1a8446ea3b04,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,374,0.5889763779527559,635,564,0.8881889763779528,12,0.09448818897637795,0.9751531058617672,619.2222222222222,0.9860236220472441,626.125,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4507,0.8872047244094489,573,0.11279527559055118,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8bfb44b67e76fa2d1aeb,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,377,0.5937007874015748,635,548,0.862992125984252,11,0.08661417322834646,0.9692738407699036,615.4888888888889,0.9826771653543307,624.0,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4449,0.8757874015748032,631,0.12421259842519684,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8c26b132a52e832bd0b3,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,356,0.5606299212598426,635,545,0.8582677165354331,8,0.06299212598425197,0.968503937007874,615.0,0.9822834645669292,623.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4103,0.8076771653543308,977,0.1923228346456693,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8c52d05567920b9068cd,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,280,0.4409448818897638,635,509,0.8015748031496063,3,0.023622047244094488,0.9531567644953471,605.2545454545455,0.9732283464566929,618.0,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,3225,0.6348425196850394,1855,0.36515748031496065,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8c7dc41fc40ddda41eef,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,114,0.1795275590551181,635,380,0.5984251968503937,0,0.0,0.9035329674699752,573.7434343434344,0.9446850393700787,599.875,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4467,0.8793307086614173,613,0.12066929133858267,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,40,False,8c9b98b64a58814a2f39,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,371,0.584251968503937,635,556,0.8755905511811024,7,0.05511811023622047,0.9715135608048995,616.9111111111112,0.9838582677165354,624.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,11,8,440,same_model,396,0.9,44,0.1,43,True,11,12,32,32,0,"[43, 40, 8]",0,True,32,True,12,43,32,0,0,32,"[12, 40, 8]",1,40,False,8cbc6deb366a90598072,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,11,55,33,0.6,55,46,0.8363636363636363,1,0.09090909090909091,0.9636363636363636,53.0,0.9795454545454545,53.875,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4452,0.8763779527559055,628,0.1236220472440945,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8cef8dce1364c7587754,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,362,0.5700787401574803,635,556,0.8755905511811024,10,0.07874015748031496,0.9720734908136482,617.2666666666667,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4507,0.8872047244094489,573,0.11279527559055118,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,40,False,8d55514286def2bb6141,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,380,0.5984251968503937,635,553,0.8708661417322835,15,0.11811023622047244,0.9707436570428696,616.4222222222222,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4455,0.8769685039370079,625,0.12303149606299213,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8dc7a0e49d8054a4febf,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,351,0.552755905511811,635,544,0.8566929133858268,9,0.07086614173228346,0.9678740157480316,614.6,0.9818897637795275,623.5,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4412,0.868503937007874,668,0.131496062992126,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8df5f48dc72ff9b25245,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,361,0.568503937007874,635,543,0.8551181102362204,8,0.06299212598425197,0.967804024496938,614.5555555555555,0.9818897637795275,623.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4399,0.8659448818897638,681,0.1340551181102362,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8e07a080e3fb068115b8,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,333,0.5244094488188976,635,557,0.8771653543307086,5,0.03937007874015748,0.972143482064742,617.3111111111111,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4558,0.897244094488189,522,0.10275590551181102,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,8e0dec58e940d3bca91d,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,402,0.6330708661417322,635,564,0.8881889763779528,7,0.05511811023622047,0.9751531058617674,619.2222222222222,0.9860236220472441,626.125,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4479,0.8816929133858268,601,0.11830708661417323,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8e12b4849e3760c026ef,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,367,0.5779527559055118,635,557,0.8771653543307086,12,0.09448818897637795,0.972703412073491,617.6666666666666,0.9846456692913386,625.25,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4223,0.8312992125984252,857,0.1687007874015748,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8e6325f69f2dede3825c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,312,0.49133858267716535,635,521,0.8204724409448819,8,0.06299212598425197,0.9592650918635173,609.1333333333333,0.9769685039370078,620.375,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4378,0.8618110236220472,702,0.13818897637795274,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8e676d49327d4d22552d,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,337,0.5307086614173229,635,541,0.8519685039370078,7,0.05511811023622047,0.9659842519685041,613.4,0.9807086614173228,622.75,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,17,8,680,same_model,591,0.8691176470588236,89,0.13088235294117648,49,True,17,18,32,32,0,"[49, 40, 8]",0,True,32,True,18,49,32,0,0,32,"[18, 40, 8]",1,40,False,8ec49816cc265f8b8294,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,17,85,48,0.5647058823529412,85,77,0.9058823529411765,2,0.11764705882352941,0.9769934640522875,83.04444444444445,0.986764705882353,83.875,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4494,0.8846456692913386,586,0.11535433070866141,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,8f69f039471770707b7e,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,377,0.5937007874015748,635,564,0.8881889763779528,13,0.10236220472440945,0.9748731408573929,619.0444444444445,0.9858267716535433,626.0,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4568,0.8992125984251969,512,0.10078740157480315,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8f7d10ec4ff11a647ee7,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,402,0.6330708661417322,635,560,0.8818897637795275,18,0.14173228346456693,0.9737532808398951,618.3333333333334,0.985236220472441,625.625,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4505,0.8868110236220472,575,0.11318897637795275,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,8f8115aa4a281d951a7c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,361,0.568503937007874,635,555,0.8740157480314961,8,0.06299212598425197,0.9720034995625548,617.2222222222222,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
